Step,Bx,By,Bz,Bm
107148,0,0,0,0
107149,0,0,0,0
107150,0,0,0,0
107151,0,0,0,0
107152,0,0,0,0
107153,0,0,0,0
107154,0,0,0,0
107155,0,0,0,0
107156,0,0,0,0
107157,0,0,0,0
107158,0,0,0,0
107159,0,0,0,0
107160,0,0,0,0
107161,0,0,0,0
107162,0,0,0,0
107163,0,0,0,0
107164,0,0,0,0
107165,0,0,0,0
107166,0,0,0,0
107167,0,0,0,0
107168,0,0,0,0
107169,0,0,0,0
107170,0,0,0,0
107171,0,0,0,0
107172,0,0,0,0
107173,0,0,0,0
107174,0,0,0,0
107175,0,0,0,0
107176,0,0,0,0
107177,0,0,0,0
107178,0,0,0,0
107179,0,0,0,0
107180,0,0,0,0
107181,0,0,0,0
107182,0,0,0,0
107183,0,0,0,0
107184,0,0,0,0
107185,0,0,0,0
107186,0,0,0,0
107187,0,0,0,0
107188,0,0,0,0
107189,0,0,0,0
107190,0,0,0,0
107191,0,0,0,0
107192,0,0,0,0
107193,0,0,0,0
107194,0,0,0,0
107195,0,0,0,0
107196,0,0,0,0
107197,0,0,0,0
107198,0,0,0,0
107199,0,0,0,0
107200,0,0,0,0
107201,0,0,0,0
107202,0,0,0,0
107203,0,0,0,0
107204,0,0,0,0
107205,0,0,0,0
107206,0,0,0,0
107207,0,0,0,0
107208,0,0,0,0
107209,0,0,0,0
107210,0,0,0,0
107211,0,0,0,0
107212,0,0,0,0
107213,0,0,0,0
107214,0,0,0,0
107215,0,0,0,0
107216,0,0,0,0
107217,0,0,0,0
107218,0,0,0,0
107219,0,0,0,0
107220,0,0,0,0
107221,0,0,0,0
107222,0,0,0,0
107223,0,0,0,0
107224,0,0,0,0
107225,0,0,0,0
107226,0,0,0,0
107227,0,0,0,0
107228,0,0,0,0
107229,0,0,0,0
107230,0,0,0,0
107231,0,0,0,0
107232,0,0,0,0
107233,0,0,0,0
107234,0,0,0,0
107235,0,0,0,0
107236,0,0,0,0
107237,0,0,0,0
107238,0,0,0,0
107239,0,0,0,0
107240,0,0,0,0
107241,0,0,0,0
107242,0,0,0,0
107243,0,0,0,0
107244,0,0,0,0
107245,0,0,0,0
107246,0,0,0,0
107247,0,0,0,0
107248,0,0,0,0
107249,0,0,0,0
107250,0,0,0,0
107251,0,0,0,0
107252,0,0,0,0
107253,0,0,0,0
107254,0,0,0,0
107255,0,0,0,0
107256,0,0,0,0
107257,0,0,0,0
107258,0,0,0,0
107259,0,0,0,0
107260,0,0,0,0
107261,0,0,0,0
107262,0,0,0,0
107263,0,0,0,0
107264,0,0,0,0
107265,0,0,0,0
107266,0,0,0,0
107267,0,0,0,0
107268,0,0,0,0
107269,0,0,0,0
107270,0,0,0,0
107271,0,0,0,0
107272,0,0,0,0
107273,0,0,0,0
107274,0,0,0,0
107275,0,0,0,0
107276,0,0,0,0
107277,0,0,0,0
107278,0,0,0,0
107279,0,0,0,0
107280,0,0,0,0
107281,0,0,0,0
107282,0,0,0,0
107283,0,0,0,0
107284,0,0,0,0
107285,0,0,0,0
107286,0,0,0,0
107287,0,0,0,0
107288,0,0,0,0
107289,0,0,0,0
107290,0,0,0,0
107291,0,0,0,0
107292,0,0,0,0
107293,0,0,0,0
107294,0,0,0,0
107295,0,0,0,0
107296,0,0,0,0
107297,0,0,0,0
107298,0,0,0,0
107299,0,0,0,0
107300,0,0,0,0
107301,0,0,0,0
107302,0,0,0,0
107303,0,0,0,0
107304,0,0,0,0
107305,0,0,0,0
107306,0,0,0,0
107307,0,0,0,0
107308,0,0,0,0
107309,0,0,0,0
107310,0,0,0,0
107311,0,0,0,0
107312,0,0,0,0
107313,0,0,0,0
107314,0,0,0,0
107315,0,0,0,0
107316,0,0,0,0
107317,0,0,0,0
107318,0,0,0,0
107319,0,0,0,0
107320,0,0,0,0
107321,0,0,0,0
107322,0,0,0,0
107323,0,0,0,0
107324,0,0,0,0
107325,0,0,0,0
107326,0,0,0,0
107327,0,0,0,0
107328,0,0,0,0
107329,0,0,0,0
107330,0,0,0,0
107331,0,0,0,0
107332,0,0,0,0
107333,0,0,0,0
107334,0,0,0,0
107335,0,0,0,0
107336,0,0,0,0
107337,0,0,0,0
107338,0,0,0,0
107339,0,0,0,0
107340,0,0,0,0
107341,0,0,0,0
107342,0,0,0,0
107343,0,0,0,0
107344,0,0,0,0
107345,0,0,0,0
107346,0,0,0,0
107347,0,0,0,0
107348,0,0,0,0
107349,0,0,0,0
107350,0,0,0,0
107351,0,0,0,0
107352,0,0,0,0
107353,0,0,0,0
107354,0,0,0,0
107355,0,0,0,0
107356,0,0,0,0
107357,0,0,0,0
107358,0,0,0,0
107359,0,0,0,0
107360,0,0,0,0
107361,0,0,0,0
107362,0,0,0,0
107363,0,0,0,0
107364,0,0,0,0
107365,0,0,0,0
107366,0,0,0,0
107367,0,0,0,0
107368,0,0,0,0
107369,0,0,0,0
107370,0,0,0,0
107371,0,0,0,0
107372,0,0,0,0
107373,0,0,0,0
107374,0,0,0,0
107375,0,0,0,0
107376,0,0,0,0
107377,0,0,0,0
107378,0,0,0,0
107379,0,0,0,0
107380,0,0,0,0
107381,0,0,0,0
107382,0,0,0,0
107383,0,0,0,0
107384,0,0,0,0
107385,0,0,0,0
107386,0,0,0,0
107387,0,0,0,0
107388,0,0,0,0
107389,0,0,0,0
107390,0,0,0,0
107391,0,0,0,0
107392,0,0,0,0
107393,0,0,0,0
107394,0,0,0,0
107395,0,0,0,0
107396,0,0,0,0
107397,0,0,0,0
107398,0,0,0,0
107399,0,0,0,0
107400,0,0,0,0
107401,0,0,0,0
107402,0,0,0,0
107403,0,0,0,0
107404,0,0,0,0
107405,0,0,0,0
107406,0,0,0,0
107407,0,0,0,0
107408,0,0,0,0
107409,0,0,0,0
107410,0,0,0,0
107411,0,0,0,0
107412,0,0,0,0
107413,0,0,0,0
107414,0,0,0,0
107415,0,0,0,0
107416,0,0,0,0
107417,0,0,0,0
107418,0,0,0,0
107419,0,0,0,0
107420,0,0,0,0
107421,0,0,0,0
107422,0,0,0,0
107423,0,0,0,0
107424,0,0,0,0
107425,0,0,0,0
107426,0,0,0,0
107427,0,0,0,0
107428,0,0,0,0
107429,0,0,0,0
107430,0,0,0,0
107431,0,0,0,0
107432,0,0,0,0
107433,0,0,0,0
107434,0,0,0,0
107435,0,0,0,0
107436,0,0,0,0
107437,0,0,0,0
107438,0,0,0,0
107439,0,0,0,0
107440,0,0,0,0
107441,0,0,0,0
107442,0,0,0,0
107443,0,0,0,0
107444,0,0,0,0
107445,0,0,0,0
107446,0,0,0,0
107447,0,0,0,0
107448,0,0,0,0
107449,0,0,0,0
107450,0,0,0,0
107451,0,0,0,0
107452,0,0,0,0
107453,0,0,0,0
107454,0,0,0,0
107455,0,0,0,0
107456,0,0,0,0
107457,0,0,0,0
107458,0,0,0,0
107459,0,0,0,0
107460,0,0,0,0
107461,0,0,0,0
107462,0,0,0,0
107463,0,0,0,0
107464,0,0,0,0
107465,0,0,0,0
107466,0,0,0,0
107467,0,0,0,0
107468,0,0,0,0
107469,0,0,0,0
107470,0,0,0,0
107471,0,0,0,0
107472,0,0,0,0
107473,0,0,0,0
107474,0,0,0,0
107475,0,0,0,0
107476,0,0,0,0
107477,0,0,0,0
107478,0,0,0,0
107479,0,0,0,0
107480,0,0,0,0
107481,0,0,0,0
107482,0,0,0,0
107483,0,0,0,0
107484,0,0,0,0
107485,0,0,0,0
107486,0,0,0,0
107487,0,0,0,0
107488,0,0,0,0
107489,0,0,0,0
107490,0,0,0,0
107491,0,0,0,0
107492,0,0,0,0
107493,0,0,0,0
107494,0,0,0,0
107495,0,0,0,0
107496,0,0,0,0
107497,0,0,0,0
107498,0,0,0,0
107499,0,0,0,0
107500,0,0,0,0
107501,0,0,0,0
107502,0,0,0,0
107503,0,0,0,0
107504,0,0,0,0
107505,0,0,0,0
107506,0,0,0,0
107507,0,0,0,0
107508,0,0,0,0
107509,0,0,0,0
107510,0,0,0,0
107511,0,0,0,0
107512,0,0,0,0
107513,0,0,0,0
107514,0,0,0,0
107515,0,0,0,0
107516,0,0,0,0
107517,0,0,0,0
107518,0,0,0,0
107519,0,0,0,0
107520,0,0,0,0
107521,0,0,0,0
107522,0,0,0,0
107523,0,0,0,0
107524,0,0,0,0
107525,0,0,0,0
107526,0,0,0,0
107527,0,0,0,0
107528,0,0,0,0
107529,0,0,0,0
107530,0,0,0,0
107531,0,0,0,0
107532,0,0,0,0
107533,0,0,0,0
107534,0,0,0,0
107535,0,0,0,0
107536,0,0,0,0
107537,0,0,0,0
107538,0,0,0,0
107539,0,0,0,0
107540,0,0,0,0
107541,0,0,0,0
107542,0,0,0,0
107543,0,0,0,0
107544,0,0,0,0
107545,0,0,0,0
107546,0,0,0,0
107547,0,0,0,0
107548,0,0,0,0
107549,0,0,0,0
107550,0,0,0,0
107551,0,0,0,0
107552,0,0,0,0
107553,0,0,0,0
107554,0,0,0,0
107555,0,0,0,0
107556,0,0,0,0
107557,0,0,0,0
107558,0,0,0,0
107559,0,0,0,0
107560,0,0,0,0
107561,0,0,0,0
107562,0,0,0,0
107563,0,0,0,0
107564,0,0,0,0
107565,0,0,0,0
107566,0,0,0,0
107567,0,0,0,0
107568,0,0,0,0
107569,0,0,0,0
107570,0,0,0,0
107571,0,0,0,0
107572,0,0,0,0
107573,0,0,0,0
107574,0,0,0,0
107575,0,0,0,0
107576,0,0,0,0
107577,0,0,0,0
107578,0,0,0,0
107579,0,0,0,0
107580,0,0,0,0
107581,0,0,0,0
107582,0,0,0,0
107583,0,0,0,0
107584,0,0,0,0
107585,0,0,0,0
107586,0,0,0,0
107587,0,0,0,0
107588,0,0,0,0
107589,0,0,0,0
107590,0,0,0,0
107591,0,0,0,0
107592,0,0,0,0
107593,0,0,0,0
107594,0,0,0,0
107595,0,0,0,0
107596,0,0,0,0
107597,0,0,0,0
107598,0,0,0,0
107599,0,0,0,0
107600,0,0,0,0
107601,0,0,0,0
107602,0,0,0,0
107603,0,0,0,0
107604,0,0,0,0
107605,0,0,0,0
107606,0,0,0,0
107607,0,0,0,0
107608,0,0,0,0
107609,0,0,0,0
107610,0,0,0,0
107611,0,0,0,0
107612,0,0,0,0
107613,0,0,0,0
107614,0,0,0,0
107615,0,0,0,0
107616,0,0,0,0
107617,0,0,0,0
107618,0,0,0,0
107619,0,0,0,0
107620,0,0,0,0
107621,0,0,0,0
107622,0,0,0,0
107623,0,0,0,0
107624,0,0,0,0
107625,0,0,0,0
107626,0,0,0,0
107627,0,0,0,0
107628,0,0,0,0
107629,0,0,0,0
107630,0,0,0,0
107631,0,0,0,0
107632,0,0,0,0
107633,0,0,0,0
107634,0,0,0,0
107635,0,0,0,0
107636,0,0,0,0
107637,0,0,0,0
107638,0,0,0,0
107639,0,0,0,0
107640,0,0,0,0
107641,0,0,0,0
107642,0,0,0,0
107643,0,0,0,0
107644,0,0,0,0
107645,0,0,0,0
107646,0,0,0,0
107647,0,0,0,0
107648,0,0,0,0
107649,0,0,0,0
107650,0,0,0,0
107651,0,0,0,0
107652,0,0,0,0
107653,0,0,0,0
107654,0,0,0,0
107655,0,0,0,0
107656,0,0,0,0
107657,0,0,0,0
107658,0,0,0,0
107659,0,0,0,0
107660,0,0,0,0
107661,0,0,0,0
107662,0,0,0,0
107663,0,0,0,0
107664,0,0,0,0
107665,0,0,0,0
107666,0,0,0,0
107667,0,0,0,0
107668,0,0,0,0
107669,0,0,0,0
107670,0,0,0,0
107671,0,0,0,0
107672,0,0,0,0
107673,0,0,0,0
107674,0,0,0,0
107675,0,0,0,0
107676,0,0,0,0
107677,0,0,0,0
107678,0,0,0,0
107679,0,0,0,0
107680,0,0,0,0
107681,0,0,0,0
107682,0,0,0,0
107683,0,0,0,0
107684,0,0,0,0
107685,0,0,0,0
107686,0,0,0,0
107687,0,0,0,0
107688,0,0,0,0
107689,0,0,0,0
107690,0,0,0,0
107691,0,0,0,0
107692,0,0,0,0
107693,0,0,0,0
107694,0,0,0,0
107695,0,0,0,0
107696,0,0,0,0
107697,0,0,0,0
107698,0,0,0,0
107699,0,0,0,0
107700,0,0,0,0
107701,0,0,0,0
107702,0,0,0,0
107703,0,0,0,0
107704,0,0,0,0
107705,0,0,0,0
107706,0,0,0,0
107707,0,0,0,0
107708,0,0,0,0
107709,0,0,0,0
107710,0,0,0,0
107711,0,0,0,0
107712,0,0,0,0
107713,0,0,0,0
107714,0,0,0,0
107715,0,0,0,0
107716,0,0,0,0
107717,0,0,0,0
107718,0,0,0,0
107719,0,0,0,0
107720,0,0,0,0
107721,0,0,0,0
107722,0,0,0,0
107723,0,0,0,0
107724,0,0,0,0
107725,0,0,0,0
107726,0,0,0,0
107727,0,0,0,0
107728,0,0,0,0
107729,0,0,0,0
107730,0,0,0,0
107731,0,0,0,0
107732,0,0,0,0
107733,0,0,0,0
107734,0,0,0,0
107735,0,0,0,0
107736,0,0,0,0
107737,0,0,0,0
107738,0,0,0,0
107739,0,0,0,0
107740,0,0,0,0
107741,0,0,0,0
107742,0,0,0,0
107743,0,0,0,0
107744,0,0,0,0
107745,0,0,0,0
107746,0,0,0,0
107747,0,0,0,0
107748,0,0,0,0
107749,0,0,0,0
107750,0,0,0,0
107751,0,0,0,0
107752,0,0,0,0
107753,0,0,0,0
107754,0,0,0,0
107755,0,0,0,0
107756,0,0,0,0
107757,0,0,0,0
107758,0,0,0,0
107759,0,0,0,0
107760,0,0,0,0
107761,0,0,0,0
107762,0,0,0,0
107763,0,0,0,0
107764,0,0,0,0
107765,0,0,0,0
107766,0,0,0,0
107767,0,0,0,0
107768,0,0,0,0
107769,0,0,0,0
107770,0,0,0,0
107771,0,0,0,0
107772,0,0,0,0
107773,0,0,0,0
107774,0,0,0,0
107775,0,0,0,0
107776,0,0,0,0
107777,0,0,0,0
107778,0,0,0,0
107779,0,0,0,0
107780,0,0,0,0
107781,0,0,0,0
107782,0,0,0,0
107783,0,0,0,0
107784,0,0,0,0
107785,0,0,0,0
107786,0,0,0,0
107787,0,0,0,0
107788,0,0,0,0
107789,0,0,0,0
107790,0,0,0,0
107791,0,0,0,0
107792,0,0,0,0
107793,0,0,0,0
107794,0,0,0,0
107795,0,0,0,0
107796,0,0,0,0
107797,0,0,0,0
107798,0,0,0,0
107799,0,0,0,0
107800,0,0,0,0
107801,0,0,0,0
107802,0,0,0,0
107803,0,0,0,0
107804,0,0,0,0
107805,0,0,0,0
107806,0,0,0,0
107807,0,0,0,0
107808,0,0,0,0
107809,0,0,0,0
107810,0,0,0,0
107811,0,0,0,0
107812,0,0,0,0
107813,0,0,0,0
107814,0,0,0,0
107815,0,0,0,0
107816,0,0,0,0
107817,0,0,0,0
107818,0,0,0,0
107819,0,0,0,0
107820,0,0,0,0
107821,0,0,0,0
107822,0,0,0,0
107823,0,0,0,0
107824,0,0,0,0
107825,0,0,0,0
107826,0,0,0,0
107827,0,0,0,0
107828,0,0,0,0
107829,0,0,0,0
107830,0,0,0,0
107831,0,0,0,0
107832,0,0,0,0
107833,0,0,0,0
107834,0,0,0,0
107835,0,0,0,0
107836,0,0,0,0
107837,0,0,0,0
107838,0,0,0,0
107839,0,0,0,0
107840,0,0,0,0
107841,0,0,0,0
107842,0,0,0,0
107843,0,0,0,0
107844,0,0,0,0
107845,0,0,0,0
107846,0,0,0,0
107847,0,0,0,0
107848,0,0,0,0
107849,0,0,0,0
107850,0,0,0,0
107851,0,0,0,0
107852,0,0,0,0
107853,0,0,0,0
107854,0,0,0,0
107855,0,0,0,0
107856,0,0,0,0
107857,0,0,0,0
107858,0,0,0,0
107859,0,0,0,0
107860,0,0,0,0
107861,0,0,0,0
107862,0,0,0,0
107863,0,0,0,0
107864,0,0,0,0
107865,0,0,0,0
107866,0,0,0,0
107867,0,0,0,0
107868,0,0,0,0
107869,0,0,0,0
107870,0,0,0,0
107871,0,0,0,0
107872,0,0,0,0
107873,0,0,0,0
107874,0,0,0,0
107875,0,0,0,0
107876,0,0,0,0
107877,0,0,0,0
107878,0,0,0,0
107879,0,0,0,0
107880,0,0,0,0
107881,0,0,0,0
107882,0,0,0,0
107883,0,0,0,0
107884,0,0,0,0
107885,0,0,0,0
107886,0,0,0,0
107887,0,0,0,0
107888,0,0,0,0
107889,0,0,0,0
107890,0,0,0,0
107891,0,0,0,0
107892,0,0,0,0
107893,0,0,0,0
107894,0,0,0,0
107895,0,0,0,0
107896,0,0,0,0
107897,0,0,0,0
107898,0,0,0,0
107899,0,0,0,0
107900,0,0,0,0
107901,0,0,0,0
107902,0,0,0,0
107903,0,0,0,0
107904,0,0,0,0
107905,0,0,0,0
107906,0,0,0,0
107907,0,0,0,0
107908,0,0,0,0
107909,0,0,0,0
107910,0,0,0,0
107911,0,0,0,0
107912,0,0,0,0
107913,0,0,0,0
107914,0,0,0,0
107915,0,0,0,0
107916,0,0,0,0
107917,0,0,0,0
107918,0,0,0,0
107919,0,0,0,0
107920,0,0,0,0
107921,0,0,0,0
107922,0,0,0,0
107923,0,0,0,0
107924,0,0,0,0
107925,0,0,0,0
107926,0,0,0,0
107927,0,0,0,0
107928,0,0,0,0
107929,0,0,0,0
107930,0,0,0,0
107931,0,0,0,0
107932,0,0,0,0
107933,0,0,0,0
107934,0,0,0,0
107935,0,0,0,0
107936,0,0,0,0
107937,0,0,0,0
107938,0,0,0,0
107939,0,0,0,0
107940,0,0,0,0
107941,0,0,0,0
107942,0,0,0,0
107943,0,0,0,0
107944,0,0,0,0
107945,0,0,0,0
107946,0,0,0,0
107947,0,0,0,0
107948,0,0,0,0
107949,0,0,0,0
107950,0,0,0,0
107951,0,0,0,0
107952,0,0,0,0
107953,0,0,0,0
107954,0,0,0,0
107955,0,0,0,0
107956,0,0,0,0
107957,0,0,0,0
107958,0,0,0,0
107959,0,0,0,0
107960,0,0,0,0
107961,0,0,0,0
107962,0,0,0,0
107963,0,0,0,0
107964,0,0,0,0
107965,0,0,0,0
107966,0,0,0,0
107967,0,0,0,0
107968,0,0,0,0
107969,0,0,0,0
107970,0,0,0,0
107971,0,0,0,0
107972,0,0,0,0
107973,0,0,0,0
107974,0,0,0,0
107975,0,0,0,0
107976,0,0,0,0
107977,0,0,0,0
107978,0,0,0,0
107979,0,0,0,0
107980,0,0,0,0
107981,0,0,0,0
107982,0,0,0,0
107983,0,0,0,0
107984,0,0,0,0
107985,0,0,0,0
107986,0,0,0,0
107987,0,0,0,0
107988,0,0,0,0
107989,0,0,0,0
107990,0,0,0,0
107991,0,0,0,0
107992,0,0,0,0
107993,0,0,0,0
107994,0,0,0,0
107995,0,0,0,0
107996,0,0,0,0
107997,0,0,0,0
107998,0,0,0,0
107999,0,0,0,0
108000,0,0,0,0
108001,0,0,0,0
108002,0,0,0,0
108003,0,0,0,0
108004,0,0,0,0
108005,0,0,0,0
108006,0,0,0,0
108007,0,0,0,0
108008,0,0,0,0
108009,0,0,0,0
108010,0,0,0,0
108011,0,0,0,0
108012,0,0,0,0
108013,0,0,0,0
108014,0,0,0,0
108015,0,0,0,0
108016,0,0,0,0
108017,0,0,0,0
108018,0,0,0,0
108019,0,0,0,0
108020,0,0,0,0
108021,0,0,0,0
108022,0,0,0,0
108023,0,0,0,0
108024,0,0,0,0
108025,0,0,0,0
108026,0,0,0,0
108027,0,0,0,0
108028,0,0,0,0
108029,0,0,0,0
108030,0,0,0,0
108031,0,0,0,0
108032,0,0,0,0
108033,0,0,0,0
108034,0,0,0,0
108035,0,0,0,0
108036,0,0,0,0
108037,0,0,0,0
108038,0,0,0,0
108039,0,0,0,0
108040,0,0,0,0
108041,0,0,0,0
108042,0,0,0,0
108043,0,0,0,0
108044,0,0,0,0
108045,0,0,0,0
108046,0,0,0,0
108047,0,0,0,0
108048,0,0,0,0
108049,0,0,0,0
108050,0,0,0,0
108051,0,0,0,0
108052,0,0,0,0
108053,0,0,0,0
108054,0,0,0,0
108055,0,0,0,0
108056,0,0,0,0
108057,0,0,0,0
108058,0,0,0,0
108059,0,0,0,0
108060,0,0,0,0
108061,0,0,0,0
108062,0,0,0,0
108063,0,0,0,0
108064,0,0,0,0
108065,0,0,0,0
108066,0,0,0,0
108067,0,0,0,0
108068,0,0,0,0
108069,0,0,0,0
108070,0,0,0,0
108071,0,0,0,0
108072,0,0,0,0
108073,0,0,0,0
108074,0,0,0,0
108075,0,0,0,0
108076,0,0,0,0
108077,0,0,0,0
108078,0,0,0,0
108079,0,0,0,0
108080,0,0,0,0
108081,0,0,0,0
108082,0,0,0,0
108083,0,0,0,0
108084,0,0,0,0
108085,0,0,0,0
108086,0,0,0,0
108087,0,0,0,0
108088,0,0,0,0
108089,0,0,0,0
108090,0,0,0,0
108091,0,0,0,0
108092,0,0,0,0
108093,0,0,0,0
108094,0,0,0,0
108095,0,0,0,0
108096,0,0,0,0
108097,0,0,0,0
108098,0,0,0,0
108099,0,0,0,0
108100,0,0,0,0
108101,0,0,0,0
108102,0,0,0,0
108103,0,0,0,0
108104,0,0,0,0
108105,0,0,0,0
108106,0,0,0,0
108107,0,0,0,0
108108,0,0,0,0
108109,0,0,0,0
108110,0,0,0,0
108111,0,0,0,0
108112,0,0,0,0
108113,0,0,0,0
108114,0,0,0,0
108115,0,0,0,0
108116,0,0,0,0
108117,0,0,0,0
108118,0,0,0,0
108119,0,0,0,0
108120,0,0,0,0
108121,0,0,0,0
108122,0,0,0,0
108123,0,0,0,0
108124,0,0,0,0
108125,0,0,0,0
108126,0,0,0,0
108127,0,0,0,0
108128,0,0,0,0
108129,0,0,0,0
108130,0,0,0,0
108131,0,0,0,0
108132,0,0,0,0
108133,0,0,0,0
108134,0,0,0,0
108135,0,0,0,0
108136,0,0,0,0
108137,0,0,0,0
108138,0,0,0,0
108139,0,0,0,0
108140,0,0,0,0
108141,0,0,0,0
108142,0,0,0,0
108143,0,0,0,0
108144,0,0,0,0
108145,0,0,0,0
108146,0,0,0,0
108147,0,0,0,0
108148,0,0,0,0
108149,0,0,0,0
108150,0,0,0,0
108151,0,0,0,0
108152,0,0,0,0
108153,0,0,0,0
108154,0,0,0,0
108155,0,0,0,0
108156,0,0,0,0
108157,0,0,0,0
108158,0,0,0,0
108159,0,0,0,0
108160,0,0,0,0
108161,0,0,0,0
108162,0,0,0,0
108163,0,0,0,0
108164,0,0,0,0
108165,0,0,0,0
108166,0,0,0,0
108167,0,0,0,0
108168,0,0,0,0
108169,0,0,0,0
108170,0,0,0,0
108171,0,0,0,0
108172,0,0,0,0
108173,0,0,0,0
108174,0,0,0,0
108175,0,0,0,0
108176,0,0,0,0
108177,0,0,0,0
108178,0,0,0,0
108179,0,0,0,0
108180,0,0,0,0
108181,0,0,0,0
108182,0,0,0,0
108183,0,0,0,0
108184,0,0,0,0
108185,0,0,0,0
108186,0,0,0,0
108187,0,0,0,0
108188,0,0,0,0
108189,0,0,0,0
108190,0,0,0,0
108191,0,0,0,0
108192,0,0,0,0
108193,0,0,0,0
108194,0,0,0,0
108195,0,0,0,0
108196,0,0,0,0
108197,0,0,0,0
108198,0,0,0,0
108199,0,0,0,0
108200,0,0,0,0
108201,0,0,0,0
108202,0,0,0,0
108203,0,0,0,0
108204,0,0,0,0
108205,0,0,0,0
108206,0,0,0,0
108207,0,0,0,0
108208,0,0,0,0
108209,0,0,0,0
108210,0,0,0,0
108211,0,0,0,0
108212,0,0,0,0
108213,0,0,0,0
108214,0,0,0,0
108215,0,0,0,0
108216,0,0,0,0
108217,0,0,0,0
108218,0,0,0,0
108219,0,0,0,0
108220,0,0,0,0
108221,0,0,0,0
108222,0,0,0,0
108223,0,0,0,0
108224,0,0,0,0
108225,0,0,0,0
108226,0,0,0,0
108227,0,0,0,0
108228,0,0,0,0
108229,0,0,0,0
108230,0,0,0,0
108231,0,0,0,0
108232,0,0,0,0
108233,0,0,0,0
108234,0,0,0,0
108235,0,0,0,0
108236,0,0,0,0
108237,0,0,0,0
108238,0,0,0,0
108239,0,0,0,0
108240,0,0,0,0
108241,0,0,0,0
108242,0,0,0,0
108243,0,0,0,0
108244,0,0,0,0
108245,0,0,0,0
108246,0,0,0,0
108247,0,0,0,0
108248,0,0,0,0
108249,0,0,0,0
108250,0,0,0,0
108251,0,0,0,0
108252,0,0,0,0
108253,0,0,0,0
108254,0,0,0,0
108255,0,0,0,0
108256,0,0,0,0
108257,0,0,0,0
108258,0,0,0,0
108259,0,0,0,0
108260,0,0,0,0
108261,0,0,0,0
108262,0,0,0,0
108263,0,0,0,0
108264,0,0,0,0
108265,0,0,0,0
108266,0,0,0,0
108267,0,0,0,0
108268,0,0,0,0
108269,0,0,0,0
108270,0,0,0,0
108271,0,0,0,0
108272,0,0,0,0
108273,0,0,0,0
108274,0,0,0,0
108275,0,0,0,0
108276,0,0,0,0
108277,0,0,0,0
108278,0,0,0,0
108279,0,0,0,0
108280,0,0,0,0
108281,0,0,0,0
108282,0,0,0,0
108283,0,0,0,0
108284,0,0,0,0
108285,0,0,0,0
108286,0,0,0,0
108287,0,0,0,0
108288,0,0,0,0
108289,0,0,0,0
108290,0,0,0,0
108291,0,0,0,0
108292,0,0,0,0
108293,0,0,0,0
108294,0,0,0,0
108295,0,0,0,0
108296,0,0,0,0
108297,0,0,0,0
108298,0,0,0,0
108299,0,0,0,0
108300,0,0,0,0
108301,0,0,0,0
108302,0,0,0,0
108303,0,0,0,0
108304,0,0,0,0
108305,0,0,0,0
108306,0,0,0,0
108307,0,0,0,0
108308,0,0,0,0
108309,0,0,0,0
108310,0,0,0,0
108311,0,0,0,0
108312,0,0,0,0
108313,0,0,0,0
108314,0,0,0,0
108315,0,0,0,0
108316,0,0,0,0
108317,0,0,0,0
108318,0,0,0,0
108319,0,0,0,0
108320,0,0,0,0
108321,0,0,0,0
108322,0,0,0,0
108323,0,0,0,0
108324,0,0,0,0
108325,0,0,0,0
108326,0,0,0,0
108327,0,0,0,0
108328,0,0,0,0
108329,0,0,0,0
108330,0,0,0,0
108331,0,0,0,0
108332,0,0,0,0
108333,0,0,0,0
108334,0,0,0,0
108335,0,0,0,0
108336,0,0,0,0
108337,0,0,0,0
108338,0,0,0,0
108339,0,0,0,0
108340,0,0,0,0
108341,0,0,0,0
108342,0,0,0,0
108343,0,0,0,0
108344,0,0,0,0
108345,0,0,0,0
108346,0,0,0,0
108347,0,0,0,0
108348,0,0,0,0
108349,0,0,0,0
108350,0,0,0,0
108351,0,0,0,0
108352,0,0,0,0
108353,0,0,0,0
108354,0,0,0,0
108355,0,0,0,0
108356,0,0,0,0
108357,0,0,0,0
108358,0,0,0,0
108359,0,0,0,0
108360,0,0,0,0
108361,0,0,0,0
108362,0,0,0,0
108363,0,0,0,0
108364,0,0,0,0
108365,0,0,0,0
108366,0,0,0,0
108367,0,0,0,0
108368,0,0,0,0
108369,0,0,0,0
108370,0,0,0,0
108371,0,0,0,0
108372,0,0,0,0
108373,0,0,0,0
108374,0,0,0,0
108375,0,0,0,0
108376,0,0,0,0
108377,0,0,0,0
108378,0,0,0,0
108379,0,0,0,0
108380,0,0,0,0
108381,0,0,0,0
108382,0,0,0,0
108383,0,0,0,0
108384,0,0,0,0
108385,0,0,0,0
108386,0,0,0,0
108387,0,0,0,0
108388,0,0,0,0
108389,0,0,0,0
108390,0,0,0,0
108391,0,0,0,0
108392,0,0,0,0
108393,0,0,0,0
108394,0,0,0,0
108395,0,0,0,0
108396,0,0,0,0
108397,0,0,0,0
108398,0,0,0,0
108399,0,0,0,0
108400,0,0,0,0
108401,0,0,0,0
108402,0,0,0,0
108403,0,0,0,0
108404,0,0,0,0
108405,0,0,0,0
108406,0,0,0,0
108407,0,0,0,0
108408,0,0,0,0
108409,0,0,0,0
108410,0,0,0,0
108411,0,0,0,0
108412,0,0,0,0
108413,0,0,0,0
108414,0,0,0,0
108415,0,0,0,0
108416,0,0,0,0
108417,0,0,0,0
108418,0,0,0,0
